MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,Class
184,214,192,91.23595782,53.14132102,81.41867108,-74.90833245,-45.7923851,-69.64253137,beals barberry
184,212,189,98.30055951,60.19966777,91.09884741,-87.44716266,-55.36734816,-82.12374732,beals barberry
178,211,185,98.32090317,56.05354583,89.69949833,-80.90177597,-47.04733424,-75.60581919,beals barberry
179,214,188,90.87904049,50.65570057,81.5046011,-69.08377418,-42.49785456,-66.67519335,beals barberry
173,220,186,94.12757301,43.13930922,82.31038817,-66.0797933,-38.59184235,-66.37391074,beals barberry
181,208,187,96.46242792,60.14149982,88.63972022,-83.39201023,-50.9507406,-77.67749813,beals barberry
177,211,185,95.26279442,53.83307533,85.53361912,-77.43310217,-44.65112947,-70.51390501,beals barberry
164,199,171,102.3621024,62.57795139,94.50396817,-72.03052975,-43.93706567,-68.07229911,beals barberry
164,208,177,109.2428487,56.75385449,94.17536833,-81.00833121,-43.74159839,-72.82028729,beals barberry
181,222,194,93.66963222,43.15089802,79.4418026,-77.56518969,-38.75010059,-70.42281511,beals barberry
155,206,170,113.1768528,56.92978131,97.49871794,-74.34089131,-41.76321787,-70.16627141,beals barberry
169,200,178,108.5403151,69.23149572,98.74208829,-87.00920324,-56.35572872,-83.05261096,beals barberry
170,207,181,100.6280279,56.56854249,88.22698,-74.87903463,-42.56989652,-68.96140108,beals barberry
161,203,174,112.2140811,63.28506933,99.11104883,-82.88521415,-50.5465375,-80.25243181,beals barberry
182,214,190,96.72641831,54.98181518,86.02325267,-82.10684071,-48.53212878,-74.60347767,beals barberry
181,219,192,99.65942003,49.27473998,85.41662602,-86.4656997,-44.71290477,-76.78452153,beals barberry
171,200,175,88.77499648,58.08614293,83.86298349,-56.51074012,-37.77054712,-51.49737631,beals barberry
168,200,173,90.12213934,57.54128952,84.78797084,-49.78453954,-34.4762842,-45.80128522,beals barberry
167,196,170,90.84051959,61.97580173,87.21238444,-53.75483281,-40.27991167,-49.17871708,beals barberry
164,197,169,92.13034245,59.4726828,86.94250974,-47.83304263,-34.28962505,-44.26935325,beals barberry
163,188,166,87.97158632,64.02343321,84.50443775,-16.70900348,-19.1129012,24.23212272,beals barberry
172,201,175,85.77295611,56.35601121,81.73738435,-51.02139305,-37.10004577,-44.24620926,beals barberry
173,211,181,96.33275663,52.1440313,86.85044617,-73.55762368,-41.91023914,-67.01039417,beals barberry
168,201,174,93.10746479,58.62593283,86.90799733,-58.09358653,-39.65876389,-54.96515699,beals barberry
173,196,175,93.56815698,67.39436178,91.0604195,-65.67153917,-48.49176181,-63.22944803,beals barberry
167,197,171,87.22958214,58.06892456,83.03011502,-44.28142617,-33.67657563,-41.19832525,beals barberry
166,204,174,91.23047736,52.91502622,83.87490686,-51.77479033,-33.88484688,-51.13153283,beals barberry
174,196,176,91.89124006,67.2383819,89.57678271,-62.94855967,-47.51552586,-60.97876175,beals barberry
165,196,171,88.83692926,59.3211598,83.3366666,-40.23425049,-33.37586792,-39.86328325,beals barberry
156,197,163,117.7157594,71.49125821,112.1115516,-87.20680095,-58.65110569,-89.07627178,southern mongolia
156,193,162,119.8832766,77.87168934,115.5248891,-89.96414209,-65.06549611,-92.95677646,southern mongolia
162,203,171,111.9240814,66.8580586,104.1489318,-87.11101344,-60.99130934,-88.5255653,southern mongolia
144,205,161,122.6988183,75.96709814,114.0701539,-75.3266934,-82.31152567,-91.44343404,southern mongolia
169,196,174,112.6987134,80.14985964,108.9265808,-96.12797602,-73.14352198,-97.1901185,southern mongolia
171,210,181,115.04347,65.57438524,106.2355873,-101.3607658,-64.78413598,-101.2212904,southern mongolia
165,208,177,115.2171862,63.38769597,101.6464461,-95.14257447,-58.76551575,-88.91019009,southern mongolia
154,190,161,115.9396395,79.63667497,111.2519663,-82.63828659,-67.92826923,-86.99423047,southern mongolia
148,184,154,120.1915138,84.14867795,116.747591,-79.27713381,-66.3866197,-85.1898869,southern mongolia
170,200,180,102.5475499,67.56478373,93.04300081,-79.99098857,-56.33662045,-78.09592625,southern mongolia
170,197,176,101.0445446,70.20683727,95.60857702,-77.99786319,-58.05879887,-77.70080427,southern mongolia
167,194,172,115.5465274,83.41462701,111.202518,-97.6370372,-76.89393391,-98.28754228,southern mongolia
143,183,152,117.4180565,78.84795495,111.2789288,-63.97451785,-56.35509898,-73.83283425,southern mongolia
170,201,177,104.4222199,67.72739475,97.2368243,-82.78669767,-56.98080815,-80.33489817,southern mongolia
162,191,168,106.6302021,74.45804188,101.2521605,-76.16969239,-56.46069786,-76.30429708,southern mongolia
164,197,170,116.691902,78.65748534,111.8570516,-96.52697752,-72.93150515,-98.07882732,southern mongolia
158,205,166,119.8832766,70.59036761,113.8068539,-92.83278234,-69.20947335,-95.58669247,southern mongolia
153,189,162,115.3429668,76.26270386,107.0560601,-79.18771789,-57.80443447,-79.85604319,southern mongolia
153,195,164,116.6061748,70.55494313,106.5879918,-80.21183442,-55.30933137,-82.06929498,southern mongolia
161,187,166,106.855042,78.12809994,102.1714246,-74.97284943,-57.94872599,-75.11927687,southern mongolia
146,179,152,120.2829996,87.80091116,116.3013328,-75.45618264,-67.30550321,-81.38519976,southern mongolia
158,191,163,117.1153278,80.02499609,112.6143863,-88.93472468,-67.09920701,-89.90417785,southern mongolia
156,190,164,108.8622983,72.86974681,101.6267681,-71.24874728,-53.08648512,-71.71187581,southern mongolia
150,181,155,117.9788117,86.36550237,114.9652121,-78.91380868,-66.52172957,-83.77913444,southern mongolia
157,195,163,116.3829884,73.72245248,110.9098733,-86.90763969,-61.34455201,-87.63693389,southern mongolia
179,200,182,100.8017857,73.41661937,96.71607933,-87.2502593,-65.42241654,-84.65679372,southern mongolia
174,200,180,106.611444,73.93240156,100.9455299,-91.62469189,-66.72187371,-90.39537985,southern mongolia
158,187,164,114.1928194,83.29465769,110.140819,-84.98712608,-69.81132866,-88.5172703,southern mongolia
148,193,157,115.1390464,70.9013399,108.2127534,-72.15808885,-56.23002748,-77.04882494,southern mongolia
166,202,177,107.6382832,65.62773804,97.0051545,-83.67023965,-54.67142945,-80.57338062,southern mongolia
158,196,171,111.1125555,68.90573271,97.64732459,-75.01558195,-50.18941487,-69.64143171,canadian bipolar
151,188,163,109.2336944,71.07742258,97.34474819,-56.21083364,-39.5265004,-52.64976135,canadian bipolar
174,203,183,91.82592227,59.53150426,81.38181615,-59.96294008,-40.54037532,-52.84957942,canadian bipolar
145,197,161,109.3526406,61.24540799,95.07365566,-50.8957244,-46.32193821,-54.19760704,canadian bipolar
152,192,166,105.7497045,65.77993615,92.83318372,-53.09476342,-37.64771368,-52.93429618,canadian bipolar
170,207,183,104.0048076,59.4726828,89.15155635,-80.14940829,-47.76330231,-70.78830017,canadian bipolar
143,195,158,116.3615057,64.5987616,102.342562,-56.79551228,-42.05208957,-58.09714201,canadian bipolar
150,200,165,106.0942977,57.00877125,91.70059978,-45.9621617,-33.33962104,-45.19324304,canadian bipolar
142,189,156,118.0847154,70.91544261,104.8236615,-58.1366181,-43.43386259,-58.60824433,canadian bipolar
154,193,167,111.6154111,68.78226516,97.81615409,-67.63100302,-43.13872629,-61.23078392,canadian bipolar
151,192,163,109.46689,67.11929678,97.29850975,-58.81643609,-40.60982234,-54.96868741,canadian bipolar
133,186,146,121.4948559,73.19152956,111.1530476,-29.82340698,-49.92950064,-53.10197526,canadian bipolar
131,179,144,115.3906409,72.2564876,104.7759514,53.82499357,-10.09901634,35.11878011,canadian bipolar
137,180,148,102.7423963,66.39277069,94.03190948,54.74849353,27.59405809,44.866932,canadian bipolar
151,190,162,109.7497153,69.45502142,99.00505038,-54.87918384,-37.93571773,-53.15098752,canadian bipolar
174,206,183,100.2945662,61.84658438,90.37698822,-78.43814349,-50.26129875,-72.90109832,canadian bipolar
170,207,184,101.1137973,54.46099522,83.20456718,-81.5605582,-44.93785661,-67.141529,canadian bipolar
164,196,174,97.79570543,61.61980201,87.26969692,-64.56026657,-40.89742353,-59.51996599,canadian bipolar
167,209,183,101.3015301,49.53786431,81.67618992,-79.07342423,-40.04682018,-64.33958494,canadian bipolar
148,194,162,101.3952662,58.66856058,88.85381252,45.76248079,21.17094037,36.25690713,canadian bipolar
175,202,183,92.43916919,61.6116872,83.3366666,-62.65062338,-42.54339282,-56.90092567,canadian bipolar
184,214,194,92.52026805,54.07402334,79.4858478,-76.42285073,-45.62726517,-65.76723948,canadian bipolar
154,199,167,101.1928851,56.79788728,88.35157044,-33.60824864,-24.15524364,-30.78589898,canadian bipolar
183,211,192,93.40235543,57.37595315,82.49242389,-76.53204689,-47.52128317,-68.58392753,canadian bipolar
187,210,194,87.44712688,58.35237784,78.90500618,-70.83277447,-47.91869918,-64.57705671,canadian bipolar
175,206,184,95.43584232,58.55766389,85.59205571,-68.72070818,-42.37253621,-63.32759566,canadian bipolar
178,205,187,94.3504107,58.30094339,83.35466394,-80.94041241,-50.46682787,-72.70336875,canadian bipolar
177,204,185,99.13626985,61.83041323,88.05679985,-87.11022274,-54.22856933,-77.4095789,canadian bipolar
169,205,181,104.2880626,60.71243695,90.09994451,-77.42893242,-45.5198963,-67.57805328,canadian bipolar
155,192,167,113.5913729,71.31619732,99.72462083,-74.17089793,-46.19420103,-64.65704974,canadian bipolar
173,215,186,97.15451611,48.39421453,81.59656856,-72.95863047,-38.35788387,-60.14483528,chinese tulip tree
168,201,178,98.14275317,61.0900974,86.9655104,-64.43406117,-41.6599527,-57.90839682,chinese tulip tree
169,216,187,95.38343672,44.95553359,76.05918748,-59.87855063,-33.23915639,-50.15047999,chinese tulip tree
167,206,182,95.49869109,53.25410782,79.78721702,-55.44671996,-32.17546837,-48.3461665,chinese tulip tree
177,205,185,95.36246641,61.46543744,85.63877626,-72.64100975,-47.76067212,-65.62652544,chinese tulip tree
158,201,171,98.61034428,56.18718715,86.11620057,-37.88213712,-29.75692469,-39.15954802,chinese tulip tree
174,209,185,100.7323185,58.54912467,87.14929719,-78.98044701,-49.12283495,-69.34892914,chinese tulip tree
161,203,175,101.0148504,56.55086206,86.83317338,-56.62532548,-34.96677118,-52.03757147,chinese tulip tree
171,210,183,101.3656747,54.82700065,87.0804226,-75.3122978,-42.54339282,-65.48769265,chinese tulip tree
165,211,180,96.37427043,47.72839826,80.70315979,-56.24868145,-29.87354177,-47.44262694,chinese tulip tree
167,207,178,92.53107586,51.88448708,81.90848552,-50.46159221,-33.40486859,-47.55579777,chinese tulip tree
172,210,184,95.289034,52.44044241,81.84130986,-64.71050746,-37.43532556,-56.51856753,chinese tulip tree
159,208,175,96.57121724,48.09365863,81.35723692,-33.4683744,-23.66490322,-34.83651648,chinese tulip tree
154,217,180,116.211015,44.14748011,87.30406634,-78.3757348,-31.8104023,-61.76069739,chinese tulip tree
168,213,181,102.873709,50.7838557,87.79521627,-74.56962397,-39.78278086,-64.98113851,chinese tulip tree
184,220,194,101.5135459,51.07837116,88.57764955,-92.58931719,-48.24426986,-82.3357737,chinese tulip tree
151,211,172,105.2093152,46.14108798,85.1293134,-36.14728752,-26.72234893,-38.17623587,chinese tulip tree
156,223,182,113.3137238,37.64306045,84.84692098,-76.59306316,-28.2005164,-60.52675091,chinese tulip tree
167,221,186,113.1901056,44.32832052,89.08984229,-92.23310453,-37.3454379,-73.36119235,chinese tulip tree
153,214,176,108.6784247,45.2437841,85.7554663,-60.38493257,-29.83015131,-52.49877548,chinese tulip tree
169,216,184,102.420701,48.03123983,85.21736912,-74.77759297,-38.02422278,-63.78672496,chinese tulip tree
176,228,195,110.3811578,39.19183588,83.77350416,-98.80521508,-37.68952937,-75.7567825,chinese tulip tree
144,218,175,117.1836166,40.49691346,85.0470458,-60.55003488,-28.39408724,-48.23424275,chinese tulip tree
153,225,184,119.5784261,36.41428291,85.48684109,-83.722107,-29.67955226,-65.52505694,chinese tulip tree
169,216,187,109.1283648,49.45705208,86.51011502,-87.74127694,-40.4491054,-70.5762634,chinese tulip tree
153,215,182,112.3298714,44.96665431,81.44323176,-69.50880623,-30.81997636,-53.51276372,chinese tulip tree
157,230,187,117.260394,30.78960864,82.03048214,-85.19663817,-24.9379796,-61.36226253,chinese tulip tree
175,224,195,106.1743849,41.41255848,79.5361553,-90.22171672,-36.28503153,-67.96061733,chinese tulip tree
157,218,177,118.4947256,46.22769733,95.19453766,-88.08136414,-37.82351215,-73.55066154,chinese tulip tree
154,213,180,111.9330157,46.91481642,83.71977066,-69.15082878,-31.86958642,-53.53522006,chinese tulip tree
182,213,192,98.78258956,57.33236433,85.0940656,-86.22076864,-50.70611444,-74.193855,tangerine
186,216,196,97.74456507,55.88380803,83.156479,-89.59629887,-52.4857104,-76.19220739,tangerine
171,209,183,112.2274476,62.2655603,96.94328239,-95.65639606,-54.92408259,-84.41410222,tangerine
184,216,197,103.2182154,57.36723804,84.29116205,-96.77159567,-56.11011497,-80.22861689,tangerine
176,216,195,108.9265808,56.08921465,85.05880319,-96.60851172,-55.02313077,-80.13233306,tangerine
167,202,178,109.585583,65.97726881,95.47250913,-85.65873411,-52.43168742,-74.77020032,tangerine
166,214,189,111.8168145,52.30678732,83.61220007,-88.25562724,-44.0299383,-68.04444902,tangerine
154,194,162,108.4250893,64.97691898,99.26227884,-60.93516357,-34.90012342,-54.52337465,tangerine
167,213,187,104.1297268,51.91338941,81.81686868,-75.68614798,-43.89610473,-63.36713493,tangerine
170,209,185,98.85848471,54.5068803,82.10968274,-69.05323903,-41.43285217,-59.67799722,tangerine
165,201,177,115.5768143,69.63476143,100.9752445,-93.49193979,-57.97392804,-83.95982584,tangerine
156,193,163,118.7771022,74.26304599,110.833208,-87.17452964,-55.61901253,-83.28935635,tangerine
161,196,164,121.2806662,76.97402159,117.6902715,-97.76603217,-64.65043109,-95.90242545,tangerine
177,214,196,102.5475499,55.91958512,78.75912646,-87.51415281,-52.41470655,-70.53796389,tangerine
172,205,182,112.0357086,68.00735254,97.86214794,-96.5950811,-60.03054001,-84.73588143,tangerine
175,211,187,101.7349497,56.61271942,86.47543004,-82.95831845,-48.18347028,-71.53663339,tangerine
161,201,175,112.8627485,64.91532947,95.96353474,-83.76844771,-49.81719916,-72.20818092,tangerine
167,205,180,107.8239306,61.26989473,92.26592004,-82.08473296,-47.85008202,-71.3700183,tangerine
172,206,182,99.93998199,59.24525297,88.07950954,-74.53327943,-45.31645253,-66.22550655,tangerine
165,211,179,112.9955751,57.16642371,96.75742866,-90.58901734,-50.71298473,-81.72942744,tangerine
178,218,193,100.2895807,49.05099387,80.33679107,-84.78756641,-44.56737679,-68.99509872,tangerine
175,211,189,99.88993943,55.31726674,82.0548597,-79.8986738,-46.67039653,-66.53603866,tangerine
175,215,191,103.6194962,52.94336597,83.17451533,-85.77836386,-46.92851666,-70.53106288,tangerine
177,217,191,97.26767192,48.17675788,79.60527621,-76.83339477,-40.12316206,-62.84373804,tangerine
178,216,191,98.75727821,50.69516742,82.0548597,-81.49461116,-44.44098561,-68.63809674,tangerine
179,219,192,99.99499987,47.74934555,82.94576541,-85.1825833,-42.73060347,-71.51715239,tangerine
165,207,175,100.6876358,54.29548784,90.10549373,-65.86027988,-38.25680173,-60.37752698,tangerine
181,212,188,100.0949549,57.30619513,89.87769467,-87.26886481,-49.44410928,-77.58097676,tangerine
178,221,195,98.04590761,44.19275959,76.08547825,-79.95273249,-39.83116336,-63.08613397,tangerine
171,208,181,107.9907403,60.20797289,95.289034,-88.32819083,-50.23753641,-78.7553721,tangerine
